pair_id,jd_title,gap_skill_full,raw_skill_name,raw_skill_description,canonical_skill_label,canonical_skill_id,score,gt_to_canonical_score,gt_to_canonical_score_num
221,Chuyên Viên Tuyển Dụng Và Đào Tạo,Python,Modules,Use modules and packages in Python.,Modules,fbc6c1d4c3b6db8f,0.7395387493459745,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,Python,Modules,Use modules and packages in Python.,Modules,fbc6c1d4c3b6db8f,0.7395387493459745,1.0,1.0
90,"IT Comtor (PHP, Python, Laravel, WordPress, Japanese)",Python,Modules,Use modules and packages in Python.,Modules,fbc6c1d4c3b6db8f,0.7395387493459745,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,SQL,Query Optimization,"Apply theories, models, relational algebra expressions, and SQL syntax to analyze, evaluate, and explain query optimization and data integrity issues.",Query Optimization,9aae78751eb7d681,0.7352933734001422,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Partner Relationship Management,Understanding the nature of customer relationships,Understand the fundamental aspects of customer relationships and their management.,Understanding the nature of customer relationships,8a4b0d5cb714fa14,0.7243711410656039,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,FPGA,Multi-core CPU Architecture,Understand and analyze multi-core CPU architectures.,Multi-core CPU Architecture,9afe80fb827352cb,0.7,1.0,1.0
103,Data Engineer (DBA),Performance tuning,Managing large datasets,Ability to manage large datasets effectively.,Managing large datasets,983b5e0fb845ddb8,0.6969265902023325,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Partner Relationship Management,Building CRM strategies,Develop comprehensive strategies for managing customer relationships.,Building CRM strategies,16125868162c9e57,0.6966289773478282,1.0,1.0
219,Chuyên Viên Quảng Cáo (Google Ads; Facebook Ads; Tik Tok Ads),chatbots,Research and develop AI applications,Conduct research and develop practical AI applications,Research and develop AI applications,50779cd6819806ac,0.6953910390590847,1.0,1.0
219,Chuyên Viên Quảng Cáo (Google Ads; Facebook Ads; Tik Tok Ads),chatbots,Independent Research Skills,Conduct independent research on AI applications in business and management.,Research and develop AI applications,50779cd6819806ac,0.6953910390590847,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,multithreading,Multi-core CPU Architecture,Understand and analyze multi-core CPU architectures.,Multi-core CPU Architecture,9afe80fb827352cb,0.6941966742814903,1.0,1.0
12,"Data Engineer (Spark, AWS Glue) (Onboard ASAP)",ECS/EKS,Access Control Management,Manage access control for cloud-based services.,Access Control Management,0c6656da365a367f,0.6930745832089549,1.0,1.0
0,Data Engineer (DBA),Redshift,Data processing methods,Understand advanced data processing methods,Data processing methods,5107a7dc18aa2e76,0.6919271177789961,1.0,1.0
221,Chuyên Viên Tuyển Dụng Và Đào Tạo,Machine Learning,Model Selection and Parameter Tuning,Ability to select appropriate models and tune parameters effectively.,Model Selection and Parameter Tuning,c1ca53bf426151b9,0.6917233601757661,1.0,1.0
219,Chuyên Viên Quảng Cáo (Google Ads; Facebook Ads; Tik Tok Ads),chatbots,"Combine searching, modeling, and solving techniques","Integrate searching, modeling, and solving techniques to address AI problems","Combine searching, modeling, and solving techniques",81a37ade205f3554,0.6873125031041395,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Partner Relationship Management,Managing customer lifecycle,Manage the various stages of the customer lifecycle.,Managing customer lifecycle,3397ba5e53781cb5,0.6842169081213562,1.0,1.0
208,"Back End Developer (Java, MySQL, Spring)",GCP,Cloud computing,Understand cloud computing concepts,Cloud computing,81121f330a983b7f,0.6829842900261975,1.0,1.0
208,"Back End Developer (Java, MySQL, Spring)",GCP,Data processing methods,Understand advanced data processing methods,Data processing methods,5107a7dc18aa2e76,0.6798253316447216,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,SQL,Database Backup and Recovery,Perform backup and recovery operations on databases.,Database Backup and Recovery,75c12111651f2778,0.6792861064214032,1.0,1.0
103,Data Engineer (DBA),Performance tuning,Analyzing large datasets,Ability to analyze large datasets using statistical methods.,Analyzing large datasets,13a02ebf31103922,0.6782472755349295,1.0,1.0
67,Kỹ Sư Lập Trình Hệ Thống,parallel processing,Multi-core CPU Architecture,Understand and analyze multi-core CPU architectures.,Multi-core CPU Architecture,9afe80fb827352cb,0.6777265509405394,1.0,1.0
208,"Back End Developer (Java, MySQL, Spring)",AWS,Cloud computing,Understand cloud computing concepts,Cloud computing,81121f330a983b7f,0.6737190885035272,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,SQL,Database Querying,Understand basic to advanced concepts of database querying.,Database Querying,bebe8fe7d553f62f,0.6705809565052441,1.0,1.0
0,Data Engineer (DBA),Azure,Cloud computing,Understand cloud computing concepts,Cloud computing,81121f330a983b7f,0.6672824188955383,1.0,1.0
208,"Back End Developer (Java, MySQL, Spring)",AWS,Cloud Service Analysis,Analyze the operational mechanisms of cloud services by integrating individual knowledge.,Cloud Service Analysis,a468720e1a5dc0cb,0.6562039381678122,1.0,1.0
221,Chuyên Viên Tuyển Dụng Và Đào Tạo,AWS,Cloud Service Analysis,Analyze the operational mechanisms of cloud services by integrating individual knowledge.,Cloud Service Analysis,a468720e1a5dc0cb,0.6562039381678122,1.0,1.0
55,"Back End Developer (Java, MySQL, Spring)",AWS,Cloud Service Analysis,Analyze the operational mechanisms of cloud services by integrating individual knowledge.,Cloud Service Analysis,a468720e1a5dc0cb,0.6562039381678122,1.0,1.0
240,Principal AI Architect (English - Onboard after Tet),.Net,Understanding .Net Programming Approach,"Understand the methods and structures of .Net programming, keywords, and operators.",Understanding .Net Programming Approach,fc7c954dfd351104,0.3,1.0,1.0
240,Principal AI Architect (English - Onboard after Tet),data pipelines,Data Preprocessing,"Develop skills in searching, processing, analyzing, transforming, and visualizing data using packages such as readr, readxl, dplyr, ggplot2, stringr.",Data Preprocessing,5a945e3f1f8ebe34,0.3,1.0,1.0
87,Process Quality Assurance (PQA),project-management-tools-JIRA,Project Management Tools Usage,"Proficient use of tools like MS Project, Draw.io for reporting progress and drawing various diagrams such as BFD, IFD, CD, DFD, ERD during the system analysis phase.",Project Management Tools Usage,65b6419b2b14b4a3,0.3,1.0,1.0
219,Chuyên Viên Quảng Cáo (Google Ads; Facebook Ads; Tik Tok Ads),AI,Problem Solving Techniques in AI,"Evaluate problem-solving techniques using search methods, data science, and machine learning approaches.",Problem Solving Techniques in AI,8bfbfb6d9dadd54a,0.2722248196208069,1.0,1.0
226,Nhân Viên Kho Cửa Hàng - Làm Part Time Tại Quận 1,database management,Database Management System Concepts,"Understand fundamental concepts of database management systems including indexing, views, triggers, stored procedures, user management, and data security.",Database Management System Concepts,26b97749bed6a730,0.269390931154789,1.0,1.0
753,Middle/Senior UI/UX Designer,Design Tokens,Software Design Fundamentals,"Understand the role and strategies of software design, including various design methods and tools.",Software Design Fundamentals,65a3aaef3877d176,0.265912984766618,1.0,1.0
753,Middle/Senior UI/UX Designer,A/B Testing,Automated Testing Techniques,Understand and apply automated testing techniques using tools like NUnit and .NET Framework.,Automated Testing Techniques,7209ac90fac75884,0.2659129801929416,1.0,1.0
753,Middle/Senior UI/UX Designer,A/B Testing,Software Testing Overview,"Understand the role of software testing in SDLC, processes and planning, and techniques in design and execution.",Software Testing Overview,91ec854c3fff68a5,0.2659129801929416,1.0,1.0
753,Middle/Senior UI/UX Designer,A/B Testing,Testing Process Management,"Manage the testing process from planning to completion, including reading and understanding test plans, exit criteria, and defect logs.",Testing Process Management,7d58e187d0938570,0.2659129801929416,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,SQL,Microsoft SQL Server,Use Microsoft SQL Server for database management tasks.,Microsoft SQL Server,ed346bb14786b438,0.265912961276763,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,SQL,SQL Server Architecture,Understand and apply the functions and architecture of database management systems in various software.,SQL Server Architecture,ddc6d4e3d2daab20,0.265912961276763,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,SQL,SQL Server Modeling,Understand and apply the modeling techniques for database management systems in various software.,SQL Server Modeling,1e7640da024ecbec,0.265912961276763,1.0,1.0
221,Chuyên Viên Tuyển Dụng Và Đào Tạo,Python,Python Programming,Proficiency in using Python for machine learning tasks.,Python Programming,c44d9221d54651ad,0.2615434402586972,1.0,1.0
221,Chuyên Viên Tuyển Dụng Và Đào Tạo,Python,Python Libraries,"Utilize Python libraries such as Pandas, Numpy, and Matplotlib for data analysis.",Python Libraries,b79b2b496fa42e37,0.2615434402586972,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,Python,Python Libraries,"Utilize Python libraries such as Pandas, Numpy, and Matplotlib for data analysis.",Python Libraries,b79b2b496fa42e37,0.2615434402586972,1.0,1.0
90,"IT Comtor (PHP, Python, Laravel, WordPress, Japanese)",Python,Python Libraries,"Utilize Python libraries such as Pandas, Numpy, and Matplotlib for data analysis.",Python Libraries,b79b2b496fa42e37,0.2615434402586972,1.0,1.0
240,Principal AI Architect (English - Onboard after Tet),.Net,Applying .Net Programming to Specific Problems,.Net programming thinking applied to specific problems.,Applying .Net Programming to Specific Problems,ffefbf224777e24a,0.2491569071566117,1.0,1.0
240,Principal AI Architect (English - Onboard after Tet),.Net,Differentiating Control Features in .Net Programming,Distinguish between the characteristics of various controls in .Net programming.,Differentiating Control Features in .Net Programming,c3b6b555f3bf5b9a,0.2491569071566117,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Non-life Insurance Products,Understand the principles and bases of actuarial pricing for non-life insurance,"Grasp the principles and bases of actuarial pricing for non-life insurance, methods and formulas for calculating premiums for some basic non-life insurance products.",Understand the principles and bases of actuarial pricing for non-life insurance,4ac368fb3772fc16,0.2444014353699258,1.0,1.0
753,Middle/Senior UI/UX Designer,A/B Testing,Black Box Testing Methods,"Apply black box testing methods and distinguish between different levels of testing such as unit, integration, and system testing.",Black Box Testing Methods,2672f7b51b46e0c8,0.2387818165336938,1.0,1.0
753,Middle/Senior UI/UX Designer,A/B Testing,White Box Testing Methods,Apply white box testing methods including control flow analysis and data flow analysis.,White Box Testing Methods,f9f37f3cfd56b039,0.2387818165336938,1.0,1.0
753,Middle/Senior UI/UX Designer,Design Tokens,Functional Analysis and Design,"Analyze and design software using functional analysis techniques such as BFD, CD, and DFD diagrams.",Functional Analysis and Design,2bbb44579b134037,0.2387818065139973,1.0,1.0
753,Middle/Senior UI/UX Designer,Design Tokens,Real-Time System Design,Understand and apply real-time system design principles and methods.,Real-Time System Design,00eb3aec04c963ec,0.2387818065139973,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,SQL,SQL Server Management Studio,Utilize SQL Server Management Studio for database management tasks.,SQL Server Management Studio,7fb492d807a274a9,0.2387817997927427,1.0,1.0
226,Nhân Viên Kho Cửa Hàng - Làm Part Time Tại Quận 1,database management,Database Security,Implement security measures in SQL Server.,Database Security,8d3e67ac69e47e22,0.2325244434294504,1.0,1.0
226,Nhân Viên Kho Cửa Hàng - Làm Part Time Tại Quận 1,database management,Database Querying,Understand basic to advanced concepts of database querying.,Database Querying,bebe8fe7d553f62f,0.2325244434294504,1.0,1.0
221,Chuyên Viên Tuyển Dụng Và Đào Tạo,Python,Python Programming Basics,"Understand basic concepts in Python, data types, operators, expressions, input/output operations, programming structures in Python, and apply them to build simple programs.",Python Programming Basics,04b10f24999a0cca,0.2318259965960378,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,Python,Python Programming Basics,"Understand basic concepts in Python, data types, operators, expressions, input/output operations, programming structures in Python, and apply them to build simple programs.",Python Programming Basics,04b10f24999a0cca,0.2318259965960378,1.0,1.0
90,"IT Comtor (PHP, Python, Laravel, WordPress, Japanese)",Python,Python Programming Basics,"Understand basic concepts in Python, data types, operators, expressions, input/output operations, programming structures in Python, and apply them to build simple programs.",Python Programming Basics,04b10f24999a0cca,0.2318259965960378,1.0,1.0
753,Middle/Senior UI/UX Designer,Design Tokens,Object-Oriented Analysis and Design,Apply object-oriented analysis and design techniques using UML diagrams.,Object-Oriented Analysis and Design,b00679b1f3107f17,0.2166744589656334,1.0,1.0
226,Nhân Viên Kho Cửa Hàng - Làm Part Time Tại Quận 1,database management,Normalized Database Design,Design databases up to 5NF normalization level and apply basic principles of database design processes for operational activities.,Normalized Database Design,d2e8f7ed4f19bed2,0.2061042303800233,1.0,1.0
226,Nhân Viên Kho Cửa Hàng - Làm Part Time Tại Quận 1,database management,Database Design,Design databases according to normalization standards and apply basic principles of database design processes for operational activities.,Database Design Principles,9a930353bd438a0e,0.2061042303800233,1.0,1.0
142,Nhân Viên Nuôi Tài Khoản Facebook Ads,Data Analysis for Facebook Ad Campaigns,Ethical considerations in data analysis,Awareness of ethical issues in data analysis and responsibility towards society.,Ethical considerations in data analysis,1e1806628a5ee099,0.1944948889003954,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Non-life Insurance Products,Understand the basis of actuarial pricing for life insurance,"Comprehend the principles and bases of actuarial pricing for life insurance, factors constituting the premium of each type of life insurance product.",Understand the basis of actuarial pricing for life insurance,07bd25214fb6f503,0.1807536147173452,1.0,1.0
87,Process Quality Assurance (PQA),project-management-tools-JIRA,IT Project Management Knowledge,Apply project management knowledge to manage IT projects effectively.,IT Project Management Knowledge,b5386c88e430ad1d,0.1762752292959824,1.0,1.0
155,"Nhân Viên Tư Vấn Tuyển Sinh/ Telesale/ Sale Giáo Dục (NỮ, 23 - 31 Tuổi), Thu Nhập 18 - 30 Triệu++ Tại Hồ Chí Minh",English proficiency (IELTS 5.5 or equivalent),Speaking Proficiency,Use English relatively fluently in social interactions about familiar topics.,Speaking Proficiency,7f34693ff0d88209,0.1592134608821736,1.0,1.0
240,Principal AI Architect (English - Onboard after Tet),modern data engineering stacks,Data Preprocessing,"Develop skills in searching, processing, analyzing, transforming, and visualizing data using packages such as readr, readxl, dplyr, ggplot2, stringr.",Data Preprocessing,5a945e3f1f8ebe34,0.1492617163822369,1.0,1.0
87,Process Quality Assurance (PQA),project-management-tools-JIRA,Practical Application of Project Management Skills,Apply project management skills to real-world problems.,Practical Application of Project Management Skills,9855031340aa8cf7,0.1464006372846431,1.0,1.0
142,Nhân Viên Nuôi Tài Khoản Facebook Ads,Data Analysis for Facebook Ad Campaigns,Data visualization with R,Proficiency in using R for data visualization.,Data visualization with R,849400c090b5f91a,0.1267158217638656,1.0,1.0
142,Nhân Viên Nuôi Tài Khoản Facebook Ads,Data Analysis for Facebook Ad Campaigns,R programming,Proficiency in using R for statistical analysis and data visualization.,Data visualization with R,849400c090b5f91a,0.1267158217638656,1.0,1.0
142,Nhân Viên Nuôi Tài Khoản Facebook Ads,Data Analysis for Facebook Ad Campaigns,Understanding big data concepts,"Understand the concepts and sources of big data, including privacy principles in big data analysis.",Understanding big data concepts,33a440e8859bb4dc,0.1267158217638656,1.0,1.0
468,Sale Admin,Data analysis,Cluster Analysis,Execute cluster analysis on various types of data.,Cluster analysis,5a5dacedfcde3236,0.1226421667899357,1.0,1.0
468,Sale Admin,Data analysis,Correspondence Analysis,Perform correspondence analysis using statistical software.,Correspondence Analysis,4661ad42e11b8f94,0.1226421667899357,1.0,1.0
468,Sale Admin,Data analysis,Multivariate Analysis,Apply multivariate analysis techniques to real-world datasets.,Multivariate Analysis,a0bde9ec3487f93c,0.1226421667899357,1.0,1.0
468,Sale Admin,Data analysis,Cluster Analysis,Systematize foundational knowledge about cluster analysis methods,Cluster analysis,5a5dacedfcde3236,0.1226421667899357,1.0,1.0
468,Sale Admin,Data analysis,Discriminant Analysis,Explain discriminant analysis results,Discriminant Analysis,044c44f2396b100e,0.1226421667899357,1.0,1.0
142,Nhân Viên Nuôi Tài Khoản Facebook Ads,Data Analysis for Facebook Ad Campaigns,Cluster analysis,Ability to perform cluster analysis on data.,Cluster analysis,5a5dacedfcde3236,0.1100880913251355,1.0,1.0
468,Sale Admin,Data analysis,Principle Component Analysis,Conduct principal component analysis using statistical software.,Principal Component Analysis,444b1ac20f79edd4,0.1087071376615644,1.0,1.0
468,Sale Admin,Data analysis,Canonical Correlation Analysis,Perform Canonical Correlation Analysis on multivariate data.,Canonical Correlation Analysis,e0489dac11287183,0.1087071376615644,1.0,1.0
468,Sale Admin,Data analysis,Principal Component Analysis,Implement Principal Component Analysis using statistical software.,Principal Component Analysis,444b1ac20f79edd4,0.1087071376615644,1.0,1.0
226,Nhân Viên Kho Cửa Hàng - Làm Part Time Tại Quận 1,database management,SQL Server Management Studio,Utilize SQL Server Management Studio for database management tasks.,SQL Server Management Studio,7fb492d807a274a9,0.1041056153656305,1.0,1.0
221,Chuyên Viên Tuyển Dụng Và Đào Tạo,Machine Learning,Python Programming,Proficiency in using Python for machine learning tasks.,Python Programming,c44d9221d54651ad,0.09942868734577352,1.0,1.0
87,Process Quality Assurance (PQA),project-management-tools-JIRA,Report Writing and Project Evaluation,Write reports and evaluate IT projects.,Report Writing and Project Evaluation,a0bd802981822cf9,0.09892511813563004,1.0,1.0
226,Nhân Viên Kho Cửa Hàng - Làm Part Time Tại Quận 1,database management,Microsoft SQL Server,Use Microsoft SQL Server for database management tasks.,Microsoft SQL Server,ed346bb14786b438,0.09890773811946355,1.0,1.0
221,Chuyên Viên Tuyển Dụng Và Đào Tạo,Machine Learning,Supervised Learning Techniques,Ability to apply supervised learning techniques such as regression and classification.,Supervised Learning Techniques,46538fe2ec191934,0.0981488861139873,1.0,1.0
221,Chuyên Viên Tuyển Dụng Và Đào Tạo,Machine Learning,Unsupervised Learning Techniques,Ability to apply unsupervised learning techniques such as clustering and dimensionality reduction.,Unsupervised Learning Techniques,d3513956c34fe307,0.0981488861139873,1.0,1.0
142,Nhân Viên Nuôi Tài Khoản Facebook Ads,Data Analysis for Facebook Ad Campaigns,Canonical Correlation Analysis,Perform Canonical Correlation Analysis on multivariate data.,Canonical Correlation Analysis,e0489dac11287183,0.09757949987200039,1.0,1.0
142,Nhân Viên Nuôi Tài Khoản Facebook Ads,Data Analysis for Facebook Ad Campaigns,Principal Component Analysis,Implement Principal Component Analysis using statistical software.,Principal Component Analysis,444b1ac20f79edd4,0.09757949987200039,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,SQL,Triggers Programming,Program triggers in SQL Server.,Triggers Programming,5d0dad4570c2ec11,0.09584102103369457,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,SQL,Database Security,Implement security measures in SQL Server.,Database Security,8d3e67ac69e47e22,0.09165385660026497,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,SQL,Stored Procedures Creation,Create stored procedures in SQL Server.,Stored Procedures Creation,51940ce2bc522db7,0.09165385660026497,1.0,1.0
240,Principal AI Architect (English - Onboard after Tet),data pipelines,Model Building with Unsupervised Learning,"Develop skills in building unsupervised learning models using R to explore, understand data, cluster data, find values within data, or detect outliers.",Model Building with Unsupervised Learning,bfd6ed0cb961a52d,0.09101842618443343,1.0,1.0
468,Sale Admin,Data analysis,Statistical Software Proficiency,Achieve proficiency in using statistical software for data analysis.,Statistical Software Proficiency,042082e84a565356,0.08684246441975438,1.0,1.0
221,Chuyên Viên Tuyển Dụng Và Đào Tạo,Machine Learning,Performance Evaluation Criteria,Understanding and applying criteria to evaluate the performance of machine learning systems.,Performance Evaluation Criteria,85ebd722db3e7b5c,0.08566181403101986,1.0,1.0
226,Nhân Viên Kho Cửa Hàng - Làm Part Time Tại Quận 1,database management,SQL Server Modeling,Understand and apply the modeling techniques for database management systems in various software.,SQL Server Modeling,1e7640da024ecbec,0.0823620439610834,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Partner Relationship Management,CRM analysis,Conduct analysis and manage operations in customer relationship management.,CRM analysis,310348cd2ca04b15,0.08233006103370501,1.0,1.0
226,Nhân Viên Kho Cửa Hàng - Làm Part Time Tại Quận 1,database management,SQL Server Architecture,Understand and apply the functions and architecture of database management systems in various software.,SQL Server Architecture,ddc6d4e3d2daab20,0.07969568174142666,1.0,1.0
240,Principal AI Architect (English - Onboard after Tet),data pipelines,R Programming Language,"Apply R as a programming language and software for data analysis. Understand how to store, manage, process, and analyze data using R.",R Programming Language,c8488bd0bdc39da4,0.07587382094815315,1.0,1.0
221,Chuyên Viên Tuyển Dụng Và Đào Tạo,Machine Learning,Self-directed Learning,Have the ability to self-study and understand materials to complete assigned lessons and assignments.,Self-study and Independent Learning Ability,cc9a4fb8c944a920,0.07319792283522922,1.0,1.0
221,Chuyên Viên Tuyển Dụng Và Đào Tạo,Python,File Handling,Work with files in Python.,File Handling,d311d55d4cd0fdd8,0.07122095678910889,1.0,1.0
221,Chuyên Viên Tuyển Dụng Và Đào Tạo,Python,PyCharm,Use PyCharm for Python development.,PyCharm,fe798171f07a9d14,0.07122095678910889,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,Python,File Handling,Work with files in Python.,File Handling,d311d55d4cd0fdd8,0.07122095678910889,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,Python,PyCharm,Use PyCharm for Python development.,PyCharm,fe798171f07a9d14,0.07122095678910889,1.0,1.0
90,"IT Comtor (PHP, Python, Laravel, WordPress, Japanese)",Python,File Handling,Work with files in Python.,File Handling,d311d55d4cd0fdd8,0.07122095678910889,1.0,1.0
90,"IT Comtor (PHP, Python, Laravel, WordPress, Japanese)",Python,PyCharm,Use PyCharm for Python development.,PyCharm,fe798171f07a9d14,0.07122095678910889,1.0,1.0
221,Chuyên Viên Tuyển Dụng Và Đào Tạo,Python,Google Colab,Use Google Colab for Python development.,Google Colab,70f0d3e18d498cc9,0.06810941152862826,1.0,1.0
221,Chuyên Viên Tuyển Dụng Và Đào Tạo,Python,Jupyter Notebook,Use Jupyter Notebook for Python development.,Jupyter Notebook,09f25c69a7726d83,0.06810941152862826,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,Python,Google Colab,Use Google Colab for Python development.,Google Colab,70f0d3e18d498cc9,0.06810941152862826,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,Python,Jupyter Notebook,Use Jupyter Notebook for Python development.,Jupyter Notebook,09f25c69a7726d83,0.06810941152862826,1.0,1.0
90,"IT Comtor (PHP, Python, Laravel, WordPress, Japanese)",Python,Google Colab,Use Google Colab for Python development.,Google Colab,70f0d3e18d498cc9,0.06810941152862826,1.0,1.0
90,"IT Comtor (PHP, Python, Laravel, WordPress, Japanese)",Python,Jupyter Notebook,Use Jupyter Notebook for Python development.,Jupyter Notebook,09f25c69a7726d83,0.06810941152862826,1.0,1.0
221,Chuyên Viên Tuyển Dụng Và Đào Tạo,Python,Variable Handling,Understand and apply variable handling in Python.,Variable Handling,dd23eb36ba0dbe6f,0.06525836799196158,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,Python,Variable Handling,Understand and apply variable handling in Python.,Variable Handling,dd23eb36ba0dbe6f,0.06525836799196158,1.0,1.0
90,"IT Comtor (PHP, Python, Laravel, WordPress, Japanese)",Python,Variable Handling,Understand and apply variable handling in Python.,Variable Handling,dd23eb36ba0dbe6f,0.06525836799196158,1.0,1.0
753,Middle/Senior UI/UX Designer,Design Tokens,Software Testing Overview,"Understand the role of software testing in SDLC, processes and planning, and techniques in design and execution.",Software Testing Overview,91ec854c3fff68a5,0.0611958993269106,1.0,1.0
240,Principal AI Architect (English - Onboard after Tet),data pipelines,Model Building with Supervised Learning,"Develop skills in building supervised learning models using R to understand and summarize data, analyze relationships between variables, or build predictive models.",Model Building with Supervised Learning,ce342efd6c8718d4,0.05061050059646395,1.0,1.0
221,Chuyên Viên Tuyển Dụng Và Đào Tạo,Python,Office Application Proficiency,"Proficiently use office applications such as Word, Excel, PowerPoint, and basic programming with Python.",Office Application Proficiency,cf670c697ea9d74d,0.05046978897691262,1.0,1.0
9,Chuyên Viên Nhân Sự Tổng Hợp,Python,Office Application Proficiency,"Proficiently use office applications such as Word, Excel, PowerPoint, and basic programming with Python.",Office Application Proficiency,cf670c697ea9d74d,0.05046978897691262,1.0,1.0
90,"IT Comtor (PHP, Python, Laravel, WordPress, Japanese)",Python,Office Application Proficiency,"Proficiently use office applications such as Word, Excel, PowerPoint, and basic programming with Python.",Office Application Proficiency,cf670c697ea9d74d,0.05046978897691262,1.0,1.0
468,Sale Admin,Data analysis,Ethical Considerations,Understand ethical considerations in statistical analysis.,Ethical Considerations,cc0d48e0dc213d71,0.04738897882745371,1.0,1.0
240,Principal AI Architect (English - Onboard after Tet),modern data engineering stacks,Model Building with Unsupervised Learning,"Develop skills in building unsupervised learning models using R to explore, understand data, cluster data, find values within data, or detect outliers.",Model Building with Unsupervised Learning,bfd6ed0cb961a52d,0.04528522171566154,1.0,1.0
240,Principal AI Architect (English - Onboard after Tet),modern data engineering stacks,R Programming Language,"Apply R as a programming language and software for data analysis. Understand how to store, manage, process, and analyze data using R.",R Programming Language,c8488bd0bdc39da4,0.03775018914399953,1.0,1.0
79,"Phụ Trách Kinh Doanh, Bảo Hiểm Phi Nhân Thọ",Non-life Insurance Products,Understand the basic theoretical knowledge about actuarial pricing,"Grasp the concepts, characteristics, scientific foundations in the process of calculating insurance premiums, assumptions applied when pricing.",Understand the basic theoretical knowledge about actuarial pricing,22cc350b50f8f5b0,0.02588710661486364,1.0,1.0
240,Principal AI Architect (English - Onboard after Tet),modern data engineering stacks,Model Building with Supervised Learning,"Develop skills in building supervised learning models using R to understand and summarize data, analyze relationships between variables, or build predictive models.",Model Building with Supervised Learning,ce342efd6c8718d4,0.02518070061997478,1.0,1.0
0,Data Engineer (DBA),Azure,Classroom Discipline,"Be aware of classroom organization and discipline, follow class rules, and have a sense of cooperation and personal responsibility for activities assigned by instructors.",Classroom Discipline,5cf19e6ef31a3189,,1.0,1.0
0,Data Engineer (DBA),Azure,Cloud Service Analysis,Analyze the operational mechanisms of cloud services by integrating individual knowledge.,Cloud Service Analysis,a468720e1a5dc0cb,,1.0,1.0
0,Data Engineer (DBA),Azure,Hadoop Model Explanation,Explain the operation model of Hadoop.,Hadoop Model Explanation,78478926d84635c5,,1.0,1.0
0,Data Engineer (DBA),Azure,Independent Problem Solving,Develop independent problem-solving abilities and teamwork skills to address specialized issues.,Independent Problem Solving,82a6a9c242eeb57f,,1.0,1.0
0,Data Engineer (DBA),Azure,Self-directed Learning,Have the ability to self-study and understand materials to complete assigned lessons and assignments.,Self-study and Independent Learning Ability,cc9a4fb8c944a920,,1.0,1.0
0,Data Engineer (DBA),Azure,Team Collaboration,Collaborate effectively with peers to solve specialized problems within deadlines.,Collaborate with team members,0a0f671c3883b77f,,1.0,1.0
0,Data Engineer (DBA),Azure,Analysis of emerging IT technologies,Analyze trends of new IT technologies being and will be deployed,Analysis of emerging IT technologies,eafecedae9638163,,1.0,1.0
0,Data Engineer (DBA),Azure,Application of new technologies,Apply new technologies with basic problem-solving skills,Application of new technologies,592cfca7d1b98797,,1.0,1.0
0,Data Engineer (DBA),Azure,Artificial intelligence,"Understand AI, machine learning, and deep learning concepts",Artificial intelligence,803b3eb2b6af0271,,1.0,1.0
0,Data Engineer (DBA),Azure,Data processing methods,Understand advanced data processing methods,Data processing methods,5107a7dc18aa2e76,,1.0,1.0
0,Data Engineer (DBA),Azure,Overview of IT trends and related industries,"Apply theoretical and practical aspects of IT in life, economy, society",Overview of IT trends and related industries,dcedf2d35d964ad2,,1.0,1.0
0,Data Engineer (DBA),Azure,Presentation and debate,Present and debate on assigned topics,Presentation and debate,81994e7e221445ee,,1.0,1.0
